Observation,Energy
50182,58.28422688
50183,94.49282984
50184,51.19459502
50185,90.94668635
50186,109.9145036
50187,107.6466996
50188,138.1436373
50189,102.0066133
50190,91.52273439
50191,80.54164893
50192,44.09235866
50193,85.76724383
50194,109.8719142
50195,51.77289546
50196,74.26089177
50197,62.08024791
50198,141.3075668
50199,43.18903344
50200,82.16153527
50201,62.73629193
50202,81.10583327
50203,113.0838341
50204,64.48830361
50205,85.61207724
50206,122.455731
50207,79.92215392
50208,162.9443481
50209,184.6249869
50210,100.3869465
50211,52.15302647
50212,67.46670721
50213,149.9618296
50214,58.0478775
50215,106.5998481
50216,31.74777621
50217,117.3308207
50218,83.43247815
50219,119.4440361
50220,110.8356469
50221,49.30100446
50222,58.63490448
50223,94.45983644
50224,116.9975339
50225,79.56452868
50226,119.8010871
50227,95.35298784
50228,104.5014954
50229,73.08030616
50230,147.8979269
50231,152.5753283
50232,158.3582578
50233,96.8408461
50234,92.18540048
50235,84.06067205
50236,117.5647653
50237,87.17433846
50238,106.061526
50239,89.00061639
50240,80.82927842
50241,80.30031554
50242,60.54194885
50243,60.82942561
50244,113.035196
50245,70.57352352
50246,32.36740332
50247,124.0008182
50248,80.747567
50249,145.4344786
50250,68.50727735
50251,94.6220966
50252,66.8055838
50253,79.72317104
50254,80.1927553
50255,168.7209331
50256,67.59547668
50257,86.74909854
50258,193.9369666
50259,97.78509048
50260,91.14503134
50261,152.2750303
50262,98.83775562
50263,106.3040045
50264,62.71586056
50265,82.65220108
50266,44.35060107
50267,79.00281474
50268,136.602643
50269,133.3114723
50270,88.32638747
50271,124.6535349
50272,87.07935616
50273,124.6548656
50274,80.89011272
50275,80.45180272
50276,117.7875605
50277,153.5505228
50278,62.983037
50279,81.1669412
50280,110.4666867
50281,82.5560366
50282,114.8965362
50283,115.9390588
50284,143.557797
50285,73.79269762
50286,44.97287714
50287,60.64587303
50288,106.6072572
50289,84.89654932
50290,61.03500205
50291,68.96942897
50292,44.5371632
50293,108.4597368
50294,83.87349596
50295,141.8945962
50296,62.30370959
50297,164.639033
50298,53.21874203
50299,141.8071657
50300,148.6650964
50301,106.8301211
50302,118.3306232
50303,88.02141451
50304,130.6830763
50305,69.73325406
50306,155.8580556
50307,91.1107841
50308,64.23978787
50309,50.91040214
50310,50.07240746
50311,137.0735531
50312,78.19111451
50313,98.4630736
50314,64.32812948
50315,55.62623118
50316,114.5806525
50317,86.01123793
50318,71.28796223
50319,76.11633404
50320,55.28473136
50321,38.19303932
50322,118.7669027
50323,79.170491
50324,71.28253048
50325,100.5362198
50326,111.8627521
50327,47.47778696
50328,116.5539137
50329,120.4642365
50330,83.220149
50331,99.94544291
50332,90.50430175
50333,81.52447554
50334,39.08773806
50335,188.4913005
50336,115.7470514
50337,61.93540512
50338,61.53310262
50339,54.79132904
50340,63.48091033
50341,60.87211439
50342,85.76287665
50343,65.97876645
50344,119.5510081
50345,29.93976498
50346,109.3443745
50347,73.88498643
50348,69.03782536
50349,53.20063642
50350,108.769973
50351,108.9898117
50352,98.8354993
50353,197.567741
50354,71.71864042
50355,92.55656243
50356,118.0646085
50357,181.7965569
50358,6.939225082
50359,66.53506351
50360,68.96237313
50361,110.0606812
50362,60.34552411
50363,82.22963388
50364,107.1372372
50365,87.32631835
50366,56.95549921
50367,96.64288782
50368,98.98689055
50369,78.8647824
50370,124.743442
50371,121.4987137
50372,69.58207314
50373,198.9009337
50374,73.52286207
50375,72.79246707
50376,77.20136392
50377,103.3694438
50378,67.96609688
50379,73.03292501
50380,202.1319837
50381,110.8536923
50382,52.4883451
50383,87.96474661
50384,87.19865178
50385,90.13378413
50386,62.56900588
50387,79.9022346
50388,80.32509772
50389,82.98688473
50390,112.9204065
50391,120.5536537
50392,80.29083016
50393,54.32290844
50394,28.37545204
50395,191.8019671
50396,42.96832552
50397,80.65251914
50398,79.60638317
50399,68.61093328
50400,78.91623639
50401,85.0442967
50402,100.7658278
50403,113.4479281
50404,122.4373455
50405,61.49246053
50406,153.9554182
50407,115.7658859
50408,148.4854333
50409,143.5037265
50410,121.5326351
50411,49.37670656
50412,106.7382694
50413,76.99320058
50414,111.0640173
50415,93.81490926
50416,72.76441965
50417,76.83128815
50418,121.5728457
50419,82.29348474
50420,127.0444721
50421,111.1892644
50422,70.4546328
50423,80.23153222
50424,62.95296471
50425,116.4688582
50426,48.95867857
50427,59.16964772
50428,129.0137308
50429,99.57742411
50430,113.2261247
50431,77.93772051
50432,83.4317176
50433,105.3794367
50434,25.46234266
50435,54.84182483
50436,93.2961665
50437,66.96453373
50438,44.50596095
50439,147.9414789
50440,115.9863511
50441,53.55660807
50442,75.30106801
50443,74.5602413
50444,98.46078774
50445,136.6178492
50446,147.2021389
50447,82.66874408
50448,93.64808091
50449,105.4555998
50450,91.3451893
50451,121.4912392
50452,97.60787064
50453,63.04173921
50454,71.61563536
50455,73.84079288
50456,63.96186149
50457,65.71175267
50458,71.44103631
50459,118.2534445
50460,91.98899831
50461,41.85378157
50462,128.8018215
50463,85.03512275
50464,180.7786886
50465,95.85805916
50466,112.7713347
50467,79.77560033
50468,102.2053833
50469,126.3438331
50470,72.98336977
50471,92.12138293
50472,109.8377394
50473,105.516601
50474,95.32810719
50475,96.76373485
50476,87.88536804
50477,96.86569332
50478,125.068462
50479,61.9049682
50480,67.41664691
50481,99.22086271
50482,181.2093861
50483,63.81561108
50484,64.14702932
50485,66.02254796
50486,90.69449482
50487,81.39126201
50488,100.4273379
50489,172.9514438
50490,86.34624044
50491,99.57837479
50492,67.86029346
50493,70.02495872
50494,82.54787971
50495,84.29679098
50496,11.87586374
50497,66.99182144
50498,101.6983999
50499,111.3802224
50500,93.71937635
50501,53.95755455
50502,48.05286759
50503,122.1785101
50504,72.11742965
50505,97.87874514
50506,83.8749341
50507,67.77442389
50508,62.23549444
50509,120.8211605
50510,124.4738703
50511,102.9106056
50512,78.94396281
50513,102.6828529
50514,87.40817299
50515,123.3864916
50516,108.1154201
50517,135.9256986
50518,127.828144
50519,118.8215835
50520,140.0611221
50521,44.55220454
50522,136.0224975
50523,139.9230093
50524,71.39443975
50525,64.98674402
50526,97.62277073
50527,83.12649275
50528,120.1239126
50529,125.0020935
50530,113.3960875
50531,91.26396805
50532,80.5245519
50533,83.55736461
50534,73.79445283
50535,66.36508786
50536,110.7878935
50537,87.72733537
50538,205.0616832
50539,139.6596238
50540,75.99621949
50541,82.69945831
50542,59.72908737
50543,97.87215974
50544,70.0263897
50545,135.5301555
50546,56.64181093
50547,145.3680732
50548,67.95705496
50549,127.409707
50550,101.1928669
50551,16.82121963
50552,86.44549109
50553,101.468359
50554,86.1082896
50555,56.02161934
50556,118.5361103
50557,61.02318848
50558,67.03277388
50559,104.251685
50560,140.3528358
50561,126.1641923
50562,87.67843884
50563,52.12603462
50564,59.17107833
50565,117.7815937
50566,107.1864137
50567,129.0666789
50568,40.49175518
50569,102.7981198
50570,66.99076452
50571,172.8650176
50572,194.1893423
50573,35.96358136
50574,75.10795313
50575,83.86438591
50576,111.9500904
50577,52.70947593
50578,120.1624649
50579,129.875963
50580,99.23837786
50581,78.85267883
50582,89.94448709
50583,84.36329049
50584,93.31004924
50585,96.09417299
50586,90.87244518
50587,96.97042345
50588,66.93067064
50589,162.6486505
50590,142.2276172
50591,161.83221
50592,111.8467148
50593,42.91147155
50594,115.318698
50595,76.63779153
50596,66.48780398
50597,130.042301
50598,153.3712944
50599,99.7691477
50600,47.25929029
50601,56.40958928
50602,87.3306679
50603,73.52701345
50604,87.37284036
50605,97.29697591
50606,73.80989162
50607,82.09980837
50608,62.51061041
50609,41.74139795
50610,98.01663922
50611,71.12672984
50612,68.77889397
50613,91.66211807
50614,82.36385835
50615,97.48695693
50616,118.7100797
50617,85.41624028
50618,75.10952587
50619,96.86246815
50620,59.73233453
50621,141.7409948
50622,115.858981
50623,88.00905
50624,77.3727691
50625,100.7133953
50626,109.2634414
50627,185.7469278
50628,125.3518988
50629,147.3934283
50630,76.74583572
50631,86.1538279
50632,108.7264356
50633,95.91255049
50634,119.2024879
50635,76.57559678
50636,194.066795
50637,72.33016776
50638,120.2430895
50639,78.58782869
50640,94.83988234
50641,61.11524649
50642,94.39576725
50643,53.48072297
50644,66.11862845
50645,104.197197
50646,112.824565
50647,75.16545627
50648,67.86379234
50649,83.25585298
50650,105.9521426
50651,75.91512637
50652,65.78965084
50653,94.87480531
50654,71.31366144
50655,64.82825683
50656,107.0499962
50657,170.2201771
50658,99.85387853
50659,116.6153955
50660,137.1815901
50661,100.3895145
50662,79.87306705
50663,74.71519718
50664,81.18553466
50665,59.82291166
50666,55.0505017
50667,102.7310623
50668,76.56583601
50669,124.0769862
50670,125.3470105
50671,43.5604193
50672,112.8073962
50673,58.27959533
50674,51.06515956
50675,73.55643412
50676,161.1353308
50677,24.17501271
50678,113.7822516
50679,102.2933835
50680,89.54176475
50681,150.9088595
50682,88.04177422
50683,103.9884342
50684,119.0117015
50685,181.049083
50686,49.61453908
50687,116.2758863
50688,127.6824788
50689,52.471646
50690,112.3659665
50691,37.14294925
50692,92.63321686
50693,102.3481843
50694,68.1825905
50695,165.0434351
50696,79.95892472
50697,130.2297548
50698,162.1634255
50699,115.3309796
50700,60.84447025
50701,68.91288178
50702,119.7019892
50703,89.33788379
50704,95.60023329
50705,57.2849917
50706,71.84105333
50707,42.93158057
50708,158.6852607
50709,47.58818485
50710,102.1516428
50711,161.3511779
50712,98.84811492
50713,90.67174011
50714,123.1553797
50715,109.0937684
50716,47.29969148
50717,94.55261492
50718,145.2217968
50719,75.03651475
50720,127.0702324
50721,122.1440775
50722,147.3934181
50723,76.74869598
50724,70.81411886
50725,119.6230988
50726,70.33080487
50727,69.80976099
50728,87.8195596
50729,83.9157379
50730,194.1668748
50731,169.0517484
50732,68.08151494
50733,63.51987367
50734,156.489018
50735,163.6795566
50736,111.2060127
50737,104.8509312
50738,126.2607942
50739,73.97801327
50740,61.35213365
50741,92.89295531
50742,135.5108064
50743,149.3316839
50744,59.37483152
50745,73.63422809
50746,136.4772335
50747,70.66220582
50748,85.0584648
50749,47.13567589
50750,122.0258891
50751,53.89894901
50752,51.5052284
50753,119.8491241
50754,61.01921468
50755,54.02352051
50756,71.07189527
50757,108.3810982
50758,73.50320432
50759,144.6667831
50760,67.0020303
50761,162.8116668
50762,77.4002084
50763,25.53617846
50764,104.5798557
50765,61.21800647
50766,48.83965802
50767,105.1763138
50768,87.04359233
50769,67.60651875
50770,60.46401487
50771,74.5006258
50772,147.4014387
50773,72.07217841
50774,96.94368046
50775,46.53839663
50776,160.6318666
50777,123.6824392
50778,88.624464
50779,211.8226751
50780,104.370256
50781,91.46074872
50782,73.17556235
50783,81.77870687
50784,119.3328412
50785,90.83311227
50786,65.99029268
50787,90.69644122
50788,161.2846347
50789,88.21861947
50790,44.86271488
50791,34.29702081
50792,105.9961221
50793,61.0505739
50794,58.8729438
50795,79.23003102
50796,110.7105251
50797,98.28087519
50798,148.7990962
50799,119.4852569
50800,139.2193726
50801,162.971329
50802,107.1618244
50803,76.34852677
50804,119.3752345
50805,130.2502031
50806,54.48442856
50807,109.0254201
50808,121.7168798
50809,89.09413018
50810,118.9835526
50811,85.9158827
50812,116.6850302
50813,140.9213684
50814,69.93718966
50815,98.79242853
50816,98.7800421
50817,153.8893701
50818,106.5805335
50819,106.3271223
50820,203.4530142
50821,64.90644143
50822,207.442759
50823,64.29824164
50824,166.4508973
50825,79.59020011
50826,86.40311722
50827,156.89177
50828,89.12487825
50829,87.95741311
50830,100.7715188
50831,97.24783156
50832,143.4641659
50833,116.7930916
50834,113.5383259
50835,87.49159384
50836,55.89729462
50837,146.4726919
50838,116.4624467
50839,53.40027902
50840,86.17107776
50841,130.4368302
50842,29.02159469
50843,105.3216648
50844,58.21056922
50845,43.67473649
50846,53.00553447
50847,54.68609519
50848,55.5594664
50849,87.79415474
50850,99.10913734
50851,90.36568639
50852,82.04023038
50853,112.8566377
50854,78.24909372
50855,99.40280602
50856,99.53891578
50857,70.96168931
50858,121.5682783
50859,65.46318512
50860,53.71865567
50861,207.172695
50862,88.35262328
50863,119.9434978
50864,89.38912435
50865,157.1502648
50866,73.90056728
50867,82.93704425
50868,95.6211858
50869,61.31075931
50870,76.63143241
50871,98.98637568
50872,74.97757176
50873,121.7128902
50874,78.52686248
50875,72.10973072
50876,142.1562403
50877,100.2563946
50878,100.0189579
50879,172.9823147
50880,65.5472699
50881,64.55693396
50882,161.7466976
50883,101.0827079
50884,142.0393562
50885,139.6626734
50886,111.9391701
50887,101.3206131
50888,71.69471532
50889,137.8882256
50890,81.51289416
50891,50.64040125
50892,105.7944388
50893,172.452451
50894,76.59895897
50895,80.56713763
50896,80.06545842
50897,109.8171749
50898,125.5895657
50899,113.9413466
50900,82.9473735
50901,88.09400735
50902,139.9660081
50903,122.4811056
50904,75.08848638
50905,105.0465272
50906,98.23573825
50907,69.91456614
50908,101.893761
50909,23.79667558
50910,70.33983499
50911,81.85007445
50912,72.83185562
50913,110.9895248
50914,143.1598822
50915,87.2025156
50916,80.43663064
50917,148.6422478
50918,131.907079
50919,115.5015863
50920,54.43917574
50921,127.7174805
50922,117.795509
50923,127.719591
50924,191.7401546
50925,63.05389436
50926,179.7012319
50927,136.1787189
50928,98.13503278
50929,90.53532359
50930,93.01871111
50931,73.06820938
50932,121.2260458
50933,52.34607772
50934,91.93425748
50935,96.4161425
50936,89.4452048
50937,64.83026135
50938,116.9913872
50939,95.97540388
50940,129.4930193
50941,105.339326
50942,137.7480953
50943,79.91694901
50944,151.2985497
50945,107.5231846
50946,72.36783222
50947,106.604978
50948,57.86384649
50949,59.39114389
50950,120.8442926
50951,91.16976512
50952,81.58195942
50953,95.47711163
50954,67.56505767
50955,89.9140576
50956,120.7678309
50957,39.71193838
50958,119.3309826
50959,112.6221815
50960,151.8052526
50961,56.42924165
50962,88.00587205
50963,79.98260762
50964,176.8997533
50965,64.74267315
50966,86.22070221
50967,246.5103141
50968,63.75068853
50969,78.43037329
50970,103.3714695
50971,90.34395378
50972,58.16335109
50973,99.65025525
50974,245.4934017
50975,145.7214168
50976,38.45831236
50977,105.7632962
50978,111.1338068
50979,42.63087417
50980,82.44435974
50981,106.5156887
50982,89.13742604
50983,72.13153175
50984,144.802801
50985,58.90808585
50986,150.200104
50987,97.07131342
50988,106.7230151
50989,159.917773
50990,85.3583135
50991,24.09378996
50992,120.3205263
50993,80.14668354
50994,98.35814983
50995,84.13250243
50996,38.03694657
50997,114.2979087
50998,67.38160522
50999,101.5347448
51000,82.69829453
51001,122.9586176
51002,67.42028233
51003,107.2589476
51004,57.92726862
51005,100.3249114
51006,56.10831144
51007,78.38920926
51008,131.6332984
51009,33.66653781
51010,68.41868821
51011,102.9324306
51012,112.0068163
51013,62.14014037
51014,143.3272489
51015,117.1032809
51016,94.2883916
51017,65.72642179
51018,99.3524256
51019,59.54089682
51020,78.16275465
51021,68.40372424
51022,107.893677
51023,82.52592748
51024,84.59460206
51025,68.09899875
51026,101.2330961
51027,62.0582484
51028,81.02798464
51029,86.68667016
51030,117.6840063
51031,59.73851282
51032,121.0168919
51033,83.38055548
51034,107.8983931
51035,124.7403117
51036,72.14627213
51037,207.165049
51038,78.66932125
51039,118.3032298
51040,164.6184147
51041,102.0082998
51042,145.9146308
51043,88.78218357
51044,70.23061666
51045,71.83692363
51046,56.66641145
51047,127.954132
51048,132.2718555
51049,73.8294115
51050,69.64086977
51051,107.7700296
51052,142.1173061
51053,93.3229122
51054,133.7278696
51055,73.74420615
51056,50.59880365
51057,120.89428
51058,96.76634747
51059,65.50107262
51060,154.0665881
51061,87.67075634
51062,181.2708209
51063,154.8611052
51064,104.0715586
51065,60.3380865
51066,74.81341314
51067,183.2946102
51068,75.78531785
51069,134.5298524
51070,121.6434792
51071,134.8805285
51072,157.3129893
51073,128.8951175
51074,70.27359449
51075,83.01186506
51076,65.38370654
51077,215.2327086
51078,64.85837911
51079,137.7316386
51080,100.3039917
51081,139.7200787
51082,117.0391058
51083,68.39880007
51084,72.52885562
51085,117.0113411
51086,103.2746298
51087,61.27406669
51088,116.9653307
51089,177.3476948
51090,70.34473136
51091,97.71408401
51092,118.4729871
51093,111.1297654
51094,66.66734962
51095,106.6069108
51096,139.6307379
51097,134.794706
51098,84.29311291
51099,86.91337062
51100,86.94538098
51101,51.10114734
51102,78.23318507
51103,99.1205082
51104,80.09836563
51105,95.1843195
51106,123.3091116
51107,116.9629827
51108,59.51841757
51109,53.1268935
51110,97.24814015
51111,132.1179695
51112,64.4856196
51113,24.70747559
51114,69.94119291
51115,69.6999956
51116,100.7457779
51117,142.1841559
51118,49.71841644
51119,74.98270097
51120,109.2395327
51121,55.02841034
51122,93.25778726
51123,59.91071189
51124,59.92412421
51125,107.60576
51126,104.8494618
51127,117.8373697
51128,109.5650722
51129,99.33030829
51130,67.54223051
51131,90.33838165
51132,91.50854304
51133,101.0837477
51134,121.2332542
51135,61.9191859
51136,173.6495916
51137,85.96288129
51138,164.7851801
51139,174.8706494
51140,95.49895965
51141,106.26177
51142,82.68543958
51143,135.8774793
51144,103.9081509
51145,103.6078235
51146,82.9198771
51147,168.8502427
51148,68.62007127
51149,64.47116065
51150,85.92255192
51151,100.9757829
51152,62.79260297
51153,35.9102957
51154,54.97796515
51155,37.20937199
51156,57.62108812
51157,74.78300144
51158,103.1652674
51159,49.31237231
51160,70.6107896
51161,160.3817933
51162,149.1624046
51163,57.50794892
51164,75.78805821
51165,93.15956424
51166,32.93600306
51167,52.42210106
51168,70.59171513
51169,60.11363185
51170,136.6525887
51171,94.92600989
51172,81.30257387
51173,72.21670704
51174,190.7062964
51175,100.9318779
51176,100.3417543
51177,110.4601132
51178,124.3581832
51179,43.51538296
51180,107.2981046
51181,207.8842358
51182,69.14149902
51183,55.27307655
51184,99.05449354
51185,105.5353011
51186,87.41055432
51187,88.92469268
51188,140.056129
51189,69.81963453
51190,59.54416844
51191,127.2563853
51192,93.76221051
51193,111.9645321
51194,77.94569036
51195,101.4592898
51196,87.32706103
51197,131.4660106
51198,108.5037418
51199,107.5504707
51200,249.8937961
51201,68.17359008
51202,93.36024882
51203,82.93837608
51204,93.71709417
51205,106.4234989
51206,88.12074246
51207,72.84520375
51208,90.31508749
51209,144.0419272
51210,141.9463743
51211,94.0282532
51212,47.30025161
51213,108.400034
51214,107.2545816
51215,61.99192346
51216,71.13978614
51217,93.53873812
51218,233.0559254
51219,68.1342066
51220,115.8562568
51221,150.0488605
51222,129.3087822
51223,73.08876468
51224,121.4305818
51225,80.1188099
51226,62.14450185
51227,90.14114887
51228,87.54202134
51229,138.0823943
51230,95.35302603
51231,118.6155317
51232,122.3435457
51233,111.7900385
51234,84.65967803
51235,80.21892395
51236,79.9101798
51237,95.6664874
51238,160.167456
51239,82.59791464
51240,82.9903965
51241,95.89484862
51242,68.8842183
51243,135.3534289
51244,82.07285218
51245,101.3681447
51246,59.12006194
51247,67.18725082
51248,109.3714899
51249,126.8003662
51250,85.15965724
51251,80.56936179
51252,92.13045792
51253,158.5224268
51254,102.1492287
51255,131.7675165
51256,156.3799426
51257,112.6802118
51258,88.52885411
51259,97.62942917
51260,83.20421857
51261,93.73446434
51262,131.3761973
51263,59.58641512
51264,72.35817661
51265,54.93102065
51266,165.0002238
51267,94.04996227
51268,98.94835598
51269,124.2539254
51270,51.48276891
51271,78.47304314
51272,45.0986462
51273,86.66339447
51274,98.34363638
51275,120.5103938
51276,142.0273022
51277,100.0547197
51278,112.2360269
51279,82.80146298
51280,119.1917523
51281,57.86053519
51282,119.682443
51283,65.45424454
51284,177.6717328
51285,128.7221084
51286,83.44448342
51287,66.59191244
51288,44.41402128
51289,108.7972679
51290,128.0673092
51291,92.31751617
51292,92.78131749
51293,128.8596367
51294,107.5952428
51295,66.62015077
51296,103.5890691
51297,65.72711575
51298,109.2046962
51299,101.8405221
51300,80.27709294
51301,45.61128062
51302,113.4616866
51303,147.8720317
51304,93.04061072
51305,48.59646186
51306,65.50149646
51307,64.42729119
51308,140.283765
51309,92.0648602
51310,106.1229263
51311,79.87506558
51312,98.2635515
51313,64.05338276
51314,139.567783
51315,100.0817942
51316,76.71016046
51317,88.48374121
51318,111.6154072
51319,86.26940286
51320,76.7578427
51321,99.97571037
51322,98.27025039
51323,78.03902208
51324,140.1612684
51325,47.58980549
51326,126.6620348
51327,47.6515763
51328,157.609673
51329,90.58327155
51330,61.4810089
51331,76.95200131
51332,139.7309978
51333,97.11544212
51334,131.6092168
51335,118.4753936
51336,96.87860273
51337,91.97021295
51338,85.11320959
51339,112.8846906
51340,78.14073861
51341,121.4906673
51342,131.5557209
51343,78.3885451
51344,77.8730722
51345,85.12421495
51346,94.76810966
51347,140.5708203
51348,91.12185237
51349,142.2873974
51350,100.0688924
51351,65.50435435
51352,67.71558924
51353,73.62637876
51354,75.29584874
51355,89.77946192
51356,102.0252658
51357,150.119507
51358,109.1883106
51359,67.17260576
51360,86.29962018
51361,64.83779514
51362,74.70750716
51363,44.23992113
51364,66.29075746
51365,51.97419464
51366,134.3430928
51367,142.1143469
51368,223.9488343
51369,133.3583703
51370,62.88287772
51371,51.74138074
51372,70.05395598
51373,87.07876674
51374,64.45562981
51375,109.8909374
51376,183.1927096
51377,113.0138163
51378,87.31405521
51379,73.53725796
51380,98.68840722
51381,119.5722103
51382,72.80479965
51383,57.32593918
51384,142.7411829
51385,89.10705746
51386,93.57922526
51387,70.33974608
51388,98.78774618
51389,70.2593394
51390,185.833973
51391,100.3770134
51392,87.17074709
51393,105.1848436
51394,21.19778991
51395,126.0853531
51396,88.97949786
51397,76.79433904
51398,109.8389732
51399,59.73425311
51400,154.8792717
51401,82.20881598
51402,97.67855595
51403,65.21836472
51404,92.34596657
51405,96.695074
51406,111.2390406
51407,76.6153739
51408,82.92791057
51409,174.5257202
51410,189.8417287
51411,135.1104459
51412,86.55453767
51413,44.01421
51414,144.8882089
51415,166.4941854
51416,75.31803695
51417,126.5146566
51418,68.43307345
51419,58.1041106
51420,78.0306704
51421,119.4616185
51422,105.9360085
51423,-4.692974371
51424,86.28939884
51425,62.02021956
51426,52.86333844
51427,77.57918423
51428,76.37425237
51429,115.3709479
51430,82.8697946
51431,105.9416521
51432,103.5592611
51433,126.6367907
51434,98.63445375
51435,148.5099574
51436,109.2929279
51437,66.08136384
51438,75.33602758
51439,114.0598834
51440,125.7411996
51441,114.7259159
51442,109.7054741
51443,59.59198715
51444,71.33887386
51445,138.1805905
51446,123.5600104
51447,171.9836349
51448,121.5951924
51449,103.2331857
51450,143.5157474
51451,69.22364857
51452,160.0415268
51453,70.53223916
51454,114.8576929
51455,92.36951678
51456,76.72808471
51457,116.1599737
51458,87.49525099
51459,51.41553377
51460,63.27006413
51461,91.31862977
51462,107.963332
51463,85.90607665
51464,51.72786306
51465,146.5229198
51466,70.44480403
51467,70.5755625
51468,57.3953284
51469,110.8940318
51470,165.3646363
51471,70.4037776
51472,71.54578307
51473,90.96607524
51474,79.00960131
51475,111.986149
51476,118.1511903
51477,157.7048926
51478,88.82412368
51479,74.90921962
51480,110.7085678
51481,123.1566468
51482,86.20990515
51483,111.7917923
51484,88.0738782
51485,88.20340819
51486,109.1687103
51487,62.83991144
51488,50.08934756
51489,76.66196668
51490,63.72089496
51491,91.80156575
51492,169.3813758
51493,74.03741534
51494,108.1323641
51495,94.22408779
51496,135.4620088
51497,106.2743056
51498,133.6614483
51499,66.11651651
51500,74.26991464
51501,38.97559357
51502,116.5643481
51503,106.4354714
51504,90.5151134
51505,81.9413681
51506,39.25103696
51507,137.4789807
51508,131.3667378
51509,118.119901
51510,105.3241449
51511,59.47210824
51512,90.06372035
51513,108.38846
51514,40.6301338
51515,116.516439
51516,146.8309869
51517,64.34067977
51518,77.71679549
51519,68.12258719
51520,94.54432762
51521,92.4549753
51522,144.9184853
51523,48.98669211
51524,93.8204042
51525,97.51854203
51526,85.53991682
51527,98.94253498
51528,102.6618509
51529,102.9721708
51530,103.2892092
51531,111.6858888
51532,118.8923725
51533,157.3393472
51534,91.20855048
51535,68.04318093
51536,72.89199855
51537,58.5391935
51538,77.80637685
51539,122.9916319
51540,90.06301926
51541,80.3781267
51542,130.9610137
51543,101.7487502
51544,102.5020086
51545,80.80312299
51546,117.6678874
51547,111.3701395
51548,137.2308166
51549,58.56804815
51550,91.27386723
51551,107.5021451
51552,107.2030628
51553,93.54369803
51554,161.716103
51555,77.74983441
51556,162.4078038
51557,113.418014
51558,60.38664335
51559,63.40063901
51560,82.52347143
51561,83.97858409
51562,103.003079
