Observation,Energy
50238,104.4836461
50239,89.71987103
50240,83.80141509
50241,81.53309162
50242,55.94117385
50243,58.92445702
50244,108.5870426
50245,66.99982859
50246,25.27411968
50247,135.2302119
50248,81.07281236
50249,152.7041215
50250,70.39317058
50251,88.97402873
50252,66.40783669
50253,89.3054754
50254,77.78772216
50255,168.7795388
50256,65.74042771
50257,87.2226443
50258,210.6007153
50259,96.18976706
50260,87.75805974
50261,156.5620684
50262,93.48204756
50263,107.3734311
50264,63.20669157
50265,72.30865487
50266,42.18054166
50267,76.76045148
50268,141.6104285
50269,132.9432807
50270,91.98156825
50271,126.785742
50272,88.18965653
50273,135.8520734
50274,83.268455
50275,84.41659839
50276,109.5824943
50277,162.0743209
50278,59.88473457
50279,74.83564055
50280,103.9994241
50281,74.2681162
50282,122.7416592
50283,118.1263049
50284,149.7695642
50285,74.11634814
50286,40.64486643
50287,59.90270505
50288,111.7205195
50289,86.29556811
50290,62.56884719
50291,63.73093864
50292,37.92085962
50293,100.589662
50294,82.13272018
50295,145.338687
50296,60.84624676
50297,175.2138844
50298,47.93654117
50299,142.2397782
50300,134.0279798
50301,105.8374511
50302,119.6484686
50303,88.29322337
50304,138.2733926
50305,72.64348867
50306,171.2753862
50307,93.72377929
50308,67.08516512
50309,47.19039239
50310,41.72129841
50311,133.6931337
50312,78.07847195
50313,95.83542058
50314,63.67857168
50315,50.18991175
50316,117.120686
50317,81.39456413
50318,73.39174143
50319,74.4730622
50320,35.10418148
50321,30.24240826
50322,127.2662359
50323,79.8321518
50324,59.43609335
50325,100.4238251
50326,105.2523747
50327,42.13941174
50328,116.9361652
50329,114.347514
50330,81.65179004
50331,97.47129846
50332,87.49948794
50333,81.01111757
50334,33.15185417
50335,208.6700719
50336,118.1571951
50337,54.30576157
50338,56.80029641
50339,52.83603991
50340,62.5932426
50341,53.66209183
50342,83.71874925
50343,66.89221335
50344,110.4697518
50345,22.79110879
50346,113.3732748
50347,80.2703118
50348,70.35609067
50349,50.40900776
50350,117.0605671
50351,114.5494424
50352,97.2924676
50353,214.9814266
50354,72.72572302
50355,95.04462626
50356,114.3682172
50357,193.4243429
50358,4.221859852
50359,66.43761969
50360,67.81312763
50361,115.0749449
50362,53.32626222
50363,82.74316123
50364,107.6964742
50365,79.77449099
50366,53.05756206
50367,93.1774182
50368,94.22589115
50369,80.41277017
50370,126.8333676
50371,122.9259348
50372,68.52132028
50373,209.7483819
50374,77.56526102
50375,65.76089348
50376,80.62724065
50377,106.3006715
50378,60.42549374
50379,71.21709506
50380,213.2614781
50381,117.0160034
50382,40.58422871
50383,87.42682722
50384,79.76829199
50385,93.34466714
50386,64.19953776
50387,79.19018125
50388,80.45854441
50389,80.98809206
50390,124.9208764
50391,123.5493124
50392,87.74144637
50393,52.68592261
50394,21.51845519
50395,196.912265
50396,38.73927049
50397,89.57537436
50398,78.84913078
50399,68.78239681
50400,76.44869793
50401,83.70309587
50402,106.0710297
50403,113.8671237
50404,122.8661199
50405,69.07084847
50406,165.9915318
50407,112.6923332
50408,139.5181739
50409,149.6397658
50410,128.977491
50411,49.64702204
50412,98.8961742
50413,85.16131941
50414,109.598144
50415,94.29637706
50416,69.86911109
50417,74.80273101
50418,116.5965122
50419,81.40199904
50420,135.0282911
50421,113.0706776
50422,68.86178454
50423,72.16674205
50424,60.05681333
50425,112.0751421
50426,47.28428828
50427,60.70807911
50428,132.8125774
50429,100.2379772
50430,105.3751543
50431,80.14820572
50432,84.41581363
50433,96.12690178
50434,18.69975851
50435,55.25544588
50436,94.99014011
50437,72.58199652
50438,44.13214955
50439,167.931515
50440,116.4812827
50441,47.52139621
50442,70.59024119
50443,70.29883743
50444,92.49518036
50445,139.7143593
50446,156.5408853
50447,80.88046934
50448,95.82438855
50449,102.4731231
50450,85.36632035
50451,131.6958434
50452,90.90876835
50453,65.95228438
50454,74.45569475
50455,71.47912721
50456,64.49173221
50457,64.96639719
50458,68.34355158
50459,120.4332824
50460,82.59086198
50461,38.94927617
50462,123.2279462
50463,81.99785957
50464,196.1832637
50465,93.88274178
50466,110.8343497
50467,71.41065284
50468,104.2681402
50469,128.0050995
50470,66.02704311
50471,90.7790607
50472,113.0994011
50473,109.3546345
50474,98.87309192
50475,97.4024311
50476,90.22897419
50477,108.1572434
50478,128.2778859
50479,60.80106168
50480,64.10753802
50481,92.44102244
50482,182.4940011
50483,56.93044348
50484,60.71635085
50485,58.50071969
50486,92.91624918
50487,80.31187575
50488,97.30519677
50489,187.9070681
50490,83.25841071
50491,102.8847127
50492,70.33917756
50493,72.96181207
50494,80.51651963
50495,81.50467663
50496,10.03775266
50497,70.75627748
50498,103.7064943
50499,119.5881662
50500,97.28841013
50501,47.96914678
50502,42.00693611
50503,115.6523015
50504,72.20171599
50505,94.90658452
50506,85.20145748
50507,66.34193667
50508,66.08101155
50509,131.3771521
50510,120.9406168
50511,109.9061979
50512,78.3260794
50513,101.2508247
50514,79.14309739
50515,126.4497297
50516,103.7881631
50517,132.8706282
50518,113.556415
50519,121.5029205
50520,142.9588279
50521,46.90802243
50522,147.8293886
50523,149.4993389
50524,74.86464825
50525,62.51312111
50526,96.47801938
50527,86.4165836
50528,112.4637516
50529,126.7378418
50530,114.2181115
50531,93.18612996
50532,80.81617497
50533,77.17564558
50534,68.83193753
50535,66.17989484
50536,113.8288866
50537,77.10227821
50538,224.4719531
50539,149.3184349
50540,79.93882883
50541,80.41579883
50542,57.79253436
50543,88.08227833
50544,74.17931628
50545,132.6722059
50546,57.23894948
50547,141.6528949
50548,62.50768539
50549,112.8426994
50550,93.28327216
50551,8.128596904
50552,80.99740121
50553,103.8386165
50554,87.66718078
50555,55.66681659
50556,111.6934903
50557,59.5189385
50558,62.14441257
50559,114.791707
50560,148.3682757
50561,121.5039396
50562,83.76038705
50563,49.27474346
50564,49.95543678
50565,119.3527188
50566,118.3658041
50567,129.8007391
50568,43.92658739
50569,100.3455954
50570,55.83560922
50571,176.1898152
50572,206.619449
50573,37.75728336
50574,75.07260957
50575,83.55669051
50576,122.3388451
50577,48.34393118
50578,121.8883639
50579,137.1525702
50580,105.9866235
50581,73.92286476
50582,93.26122534
50583,82.2728454
50584,92.23392795
50585,93.63229625
50586,91.63541651
50587,97.80531897
50588,64.06715699
50589,157.0377054
50590,144.8518447
50591,160.3332779
50592,105.0867382
50593,32.51776006
50594,113.2642521
50595,77.0212506
50596,57.69913487
50597,134.8977944
50598,158.2745188
50599,98.57635728
50600,40.31253444
50601,49.60634206
50602,87.28277073
50603,72.38990696
50604,84.16378411
50605,96.76484166
50606,65.53929205
50607,81.15640798
50608,64.4767489
50609,33.44968476
50610,108.2953117
50611,71.98187053
50612,68.36894968
50613,101.4412391
50614,81.69228573
50615,94.23623843
50616,111.9019567
50617,87.97994698
50618,70.0701186
50619,99.37992776
50620,54.68146219
50621,159.6982339
50622,125.0412043
50623,89.3995908
50624,73.72053457
50625,92.17607634
50626,107.6661448
50627,200.8292629
50628,135.2943928
50629,155.9305556
50630,70.7920517
50631,88.2299773
50632,119.1248775
50633,96.31374977
50634,117.5565994
50635,70.40755572
50636,207.6800144
50637,73.28633603
50638,121.3430774
50639,72.04525545
50640,97.62125151
50641,54.16721654
50642,88.30213784
50643,48.15394729
50644,61.07421434
50645,105.6265744
50646,121.7458365
50647,73.47322244
50648,61.49501036
50649,82.66245382
50650,109.1809565
50651,82.23013536
50652,61.34284201
50653,87.96868271
50654,71.68678087
50655,58.45199578
50656,102.7910792
50657,183.8744921
50658,99.95139702
50659,117.4635437
50660,142.9025202
50661,99.81447138
50662,78.49545981
50663,75.75951049
50664,79.61993734
50665,61.81540486
50666,62.52883843
50667,101.6422891
50668,75.87508336
50669,129.0114004
50670,107.1930491
50671,48.04078391
50672,113.3511874
50673,54.77900071
50674,50.34434539
50675,68.71416918
50676,163.1462258
50677,13.72423603
50678,113.740662
50679,107.3368569
50680,79.32899647
50681,151.0885034
50682,87.56651229
50683,101.6178221
50684,120.9522673
50685,196.784749
50686,55.78039197
50687,119.7858398
50688,130.3850767
50689,54.30087313
50690,114.8008655
50691,27.29961703
50692,93.42968174
50693,97.36144
50694,67.49149969
50695,168.7422614
50696,83.55450108
50697,135.405626
50698,176.2788604
50699,100.5525499
50700,66.80342427
50701,63.10833526
50702,122.3928518
50703,92.02367853
50704,87.82109691
50705,59.04862595
50706,68.01171839
50707,40.45754603
50708,177.872915
50709,50.743869
50710,102.1337197
50711,172.7142998
50712,106.3585479
50713,79.85134143
50714,129.5178951
50715,114.3055071
50716,50.78501822
50717,101.904287
50718,152.3106221
50719,67.38451081
50720,134.9378273
50721,120.2038863
50722,158.5120234
50723,72.6489421
50724,66.07100162
50725,122.6590419
50726,73.52383799
50727,67.61072929
50728,97.22692202
50729,78.06773171
50730,204.210619
50731,190.4698352
50732,66.79142153
50733,57.9716538
50734,176.3639716
50735,171.3427097
50736,117.5815467
50737,109.6597893
50738,144.154409
50739,79.20340915
50740,61.81710348
50741,92.11224011
50742,137.6697191
50743,160.1108259
50744,55.17391102
50745,77.26379479
50746,142.321721
50747,55.75627863
50748,88.12227011
50749,39.30444004
50750,117.7656447
50751,54.60992056
50752,49.10618667
50753,125.563562
50754,59.83743333
50755,52.79383088
50756,71.47619733
50757,106.1971548
50758,77.18962937
50759,143.5422636
50760,58.00125568
50761,177.0991369
50762,76.38481083
50763,20.51259714
50764,110.4862247
50765,60.67167495
50766,46.40763134
50767,109.2810176
50768,84.84014944
50769,62.10993594
50770,66.64472105
50771,67.61921068
50772,152.5584091
50773,76.04217699
50774,99.00573232
50775,43.51954503
50776,165.1137942
50777,133.9090651
50778,90.96122758
50779,230.6423633
50780,97.9792466
50781,87.16852136
50782,65.82966971
50783,79.94559766
50784,128.7532716
50785,82.54213616
50786,69.2323422
50787,91.77129433
50788,161.3482866
50789,90.62349176
50790,38.91475304
50791,28.76933334
50792,106.3988044
50793,53.45276397
50794,54.69789869
50795,78.79500519
50796,98.1391803
50797,104.8857598
50798,154.2024607
50799,116.7846145
50800,148.5914959
50801,174.5426846
50802,107.1923032
50803,78.11969411
50804,127.8793144
50805,137.6382806
50806,56.74819615
50807,107.7703449
50808,125.3727188
50809,89.4079246
50810,116.8009995
50811,89.38755381
50812,106.4155834
50813,147.0321167
50814,75.82700277
50815,92.22250468
50816,106.0032062
50817,156.0803703
50818,100.1517376
50819,111.3128388
50820,214.1958077
50821,67.85297442
50822,240.7965126
50823,60.88779948
50824,171.3380002
50825,85.77990781
50826,84.90377875
50827,174.7325256
50828,82.78666164
50829,87.13206854
50830,103.710744
50831,95.1500902
50832,151.0925072
50833,116.6427857
50834,116.8845957
50835,85.14141261
50836,57.34112833
50837,151.6625496
50838,115.5432283
50839,48.38002547
50840,94.51783115
50841,128.8027547
50842,28.7596596
50843,118.8769308
50844,51.72370393
50845,40.94005361
50846,49.62092653
50847,51.61094575
50848,63.07652339
50849,87.30816997
50850,104.177386
50851,79.77113953
50852,75.81656035
50853,110.9668287
50854,69.4841777
50855,95.01070284
50856,106.2987217
50857,68.44815312
50858,119.9780559
50859,58.16019797
50860,49.09798664
50861,223.3498998
50862,89.82699623
50863,119.4143804
50864,91.44559334
50865,157.6468949
50866,80.83632998
50867,79.99375646
50868,97.35244754
50869,61.16248602
50870,78.94731557
50871,111.9107326
50872,60.45126999
50873,125.7440403
50874,79.44507617
50875,67.17364502
50876,140.7161584
50877,97.23594188
50878,90.17591994
50879,184.8920345
50880,51.17767078
50881,61.52292841
50882,183.3451784
50883,96.01838663
50884,143.5228976
50885,137.5562706
50886,123.4335737
50887,112.4265659
50888,68.64912974
50889,139.7275129
50890,87.09335935
50891,49.96200809
50892,103.9664584
50893,186.4060253
50894,75.54599342
50895,81.06135201
50896,81.80534153
50897,121.0259448
50898,131.7202227
50899,114.6398495
50900,78.04568921
50901,94.56549643
50902,143.8543386
50903,120.5625603
50904,68.64948774
50905,106.4782261
50906,94.69883916
50907,71.48706735
50908,105.1527791
50909,19.37499677
50910,61.43001712
50911,81.91256805
50912,72.48788275
50913,109.8088988
50914,148.7479116
50915,90.78008528
50916,81.99571646
50917,159.6879849
50918,144.1746636
50919,118.8424366
50920,52.82681612
50921,139.7864663
50922,118.701942
50923,128.0526722
50924,193.6803063
50925,70.29889801
50926,186.4036292
50927,148.7277289
50928,93.76405393
50929,83.19006425
50930,89.36665553
50931,70.67838396
50932,133.1975405
50933,47.59913271
50934,84.7566891
50935,100.5764982
50936,84.02029029
50937,58.90201634
50938,118.7475009
50939,91.24264783
50940,139.8788415
50941,96.46773232
50942,135.0522145
50943,80.84287041
50944,149.5567021
50945,124.5096314
50946,66.72444125
50947,108.2527546
50948,59.07721566
50949,57.42857006
50950,122.7337061
50951,90.22207455
50952,90.90668393
50953,86.91505457
50954,68.9425918
50955,84.56402462
50956,123.9062642
50957,38.04690435
50958,127.9629835
50959,104.76884
50960,162.3321333
50961,54.26100496
50962,92.76306181
50963,81.49340725
50964,189.0300468
50965,69.26237384
50966,89.71010317
50967,271.7065932
50968,61.45465572
50969,84.08535367
50970,106.3241771
50971,95.28969364
50972,58.50762804
50973,97.8571678
50974,268.8743655
50975,157.4554102
50976,40.74851788
50977,106.5672876
50978,107.005158
50979,40.65522541
50980,79.52540667
50981,109.1814698
50982,89.72398427
50983,70.07820676
50984,164.5249721
50985,55.40041472
50986,131.2745553
50987,95.80385641
50988,100.9896622
50989,170.3807154
50990,87.50074759
50991,12.68066357
50992,123.7857096
50993,80.70746664
50994,95.67359617
50995,89.08115359
50996,31.19968064
50997,118.6471261
50998,71.35484934
50999,96.49128592
51000,81.12129445
51001,129.5252593
51002,63.71987058
51003,119.5398428
51004,57.43464679
51005,95.94695306
51006,57.54887305
51007,62.98069759
51008,121.2604962
51009,30.38511757
51010,64.42231544
51011,100.7400217
51012,124.5032828
51013,66.16676912
51014,149.0283297
51015,125.8103959
51016,91.21989734
51017,60.89695445
51018,102.615227
51019,58.51936164
51020,80.56559887
51021,69.2447787
51022,114.3254131
51023,81.90569256
51024,84.32685682
51025,67.30331372
51026,92.76248915
51027,70.34317635
51028,80.85357954
51029,91.66627831
51030,106.570073
51031,55.09313013
51032,123.2474756
51033,84.35871944
51034,82.31612879
51035,131.4937539
51036,68.71568094
51037,222.7104971
51038,78.76877664
51039,120.3408411
51040,167.911796
51041,99.36879505
51042,147.2242602
51043,89.43858036
51044,72.01684258
51045,67.26787429
51046,48.12503736
51047,127.7360839
51048,137.071814
51049,65.87241483
51050,68.16139784
51051,103.617297
51052,153.1892178
51053,88.04773831
51054,131.3697947
51055,78.70029431
51056,45.88595165
51057,119.904164
51058,99.75236576
51059,63.89346582
51060,148.2598114
51061,91.55111073
51062,190.1415662
51063,169.379235
51064,110.310266
51065,62.90299333
51066,75.56888212
51067,198.1000842
51068,70.43410797
51069,139.2120504
51070,127.131416
51071,144.3008657
51072,169.2260685
51073,131.7741068
51074,74.46136289
51075,83.60866068
51076,71.944133
51077,223.6760273
51078,65.76175685
51079,146.1707544
51080,96.7280615
51081,155.8534798
51082,122.3001512
51083,68.71300407
51084,67.8828646
51085,121.6803526
51086,107.5777432
51087,59.58422883
51088,128.6998446
51089,194.5620812
51090,66.89836774
51091,103.5393302
51092,114.7043352
51093,106.3697342
51094,62.524893
51095,110.5381007
51096,138.2725703
51097,141.9061304
51098,84.55521262
51099,84.41162853
51100,92.80865656
51101,50.74739866
51102,79.33344562
51103,102.3568541
51104,79.12123062
51105,97.09621205
51106,139.3110326
51107,121.0281414
51108,60.22932991
51109,49.83291211
51110,100.5288226
51111,136.1691824
51112,68.01292842
51113,13.96423801
51114,65.70222006
51115,65.43072939
51116,96.96188808
51117,143.1599291
51118,58.0366515
51119,71.05600163
51120,119.4593887
51121,54.76896047
51122,99.76778163
51123,55.9699732
51124,56.7806438
51125,115.8467307
51126,110.8065479
51127,122.2509689
51128,101.2283113
51129,115.9580746
51130,63.05001569
51131,92.99502082
51132,87.87388206
51133,101.7385599
51134,120.9982994
51135,56.94127187
51136,186.7346582
51137,83.13789385
51138,163.8063711
51139,185.4453937
51140,94.61122534
51141,107.311626
51142,83.57303181
51143,134.3481096
51144,114.9809205
51145,110.2827116
51146,68.25338075
51147,181.1629496
51148,65.17402755
51149,65.94796955
51150,92.52694672
51151,98.10990214
51152,63.65437326
51153,30.10173344
51154,47.85289695
51155,29.1697823
51156,54.32717459
51157,78.25242055
51158,96.40811257
51159,45.8956989
51160,71.59658255
51161,170.6269201
51162,149.163587
51163,55.83512205
51164,72.37915033
51165,93.96490675
51166,31.20103558
51167,46.21819108
51168,72.69806293
51169,59.65744896
51170,131.7099071
51171,95.65384825
51172,83.05722907
51173,66.77178722
51174,213.6525849
51175,92.54189402
51176,100.1963396
51177,102.8067075
51178,121.2524284
51179,41.35061497
51180,113.1826929
51181,237.3180858
51182,68.434067
51183,57.91449803
51184,94.2752518
51185,111.9797243
51186,89.40351023
51187,91.921063
51188,143.1446359
51189,71.92533124
51190,60.35871212
51191,133.6946129
51192,93.46745617
51193,109.2429332
51194,75.56319275
51195,97.1266839
51196,83.52607447
51197,145.3704622
51198,104.448647
51199,100.9672131
51200,270.2832946
51201,62.95981098
51202,82.19312518
51203,81.66776454
51204,84.10131612
51205,123.139601
51206,84.3921497
51207,65.21195668
51208,88.84704926
51209,146.1865863
51210,150.3902149
51211,96.60697288
51212,47.92159396
51213,106.8127661
51214,105.5222099
51215,61.37171626
51216,72.05223088
51217,95.8872529
51218,253.2519975
51219,72.34355363
51220,111.5277194
51221,160.0014963
51222,141.076505
51223,73.4464512
51224,127.2442897
51225,79.05435288
51226,60.52559924
51227,85.48522325
51228,77.9734707
51229,135.4547819
51230,96.99343441
51231,112.0816376
51232,127.2826272
51233,114.2579923
51234,84.79394372
51235,75.8816594
51236,86.21114727
51237,89.43175284
51238,159.0752679
51239,75.7238774
51240,83.27197034
51241,99.4019259
51242,63.9810216
51243,140.2941728
51244,77.07316887
51245,104.2787834
51246,55.39760349
51247,59.31025812
51248,113.2867328
51249,137.2690415
51250,85.14635261
51251,80.33730388
51252,87.59679256
51253,159.4223105
51254,106.9350189
51255,135.9439396
51256,174.3816387
51257,118.1141066
51258,88.54806993
51259,100.3842528
51260,88.39393029
51261,87.01973366
51262,125.6041729
51263,55.37234819
51264,77.96545921
51265,52.20642956
51266,178.5393757
51267,94.91163266
51268,98.47954729
51269,132.0052642
51270,51.49127652
51271,77.55564716
51272,48.98245659
51273,85.42438987
51274,96.34311172
51275,124.5720566
51276,144.104804
51277,96.30633493
51278,113.8602786
51279,84.05064093
51280,120.4349379
51281,42.04420503
51282,117.4352375
51283,61.80858483
51284,194.9366123
51285,135.2437692
51286,83.53830011
51287,68.41971049
51288,40.43369814
51289,111.5348806
51290,134.0787164
51291,92.8283148
51292,101.3341016
51293,145.3298033
51294,113.4550389
51295,64.17039511
51296,105.1310157
51297,56.21824829
51298,120.3422669
51299,100.2207483
51300,79.25339012
51301,47.38689715
51302,108.4397692
51303,145.4419585
51304,88.91917079
51305,48.6556684
51306,62.76935601
51307,62.98990877
51308,142.4440086
51309,80.94616054
51310,109.5896819
51311,73.69454098
51312,95.45082701
51313,62.43788045
51314,130.5176384
51315,102.4879836
51316,71.30604962
51317,92.10749264
51318,101.0955649
51319,79.76968844
51320,76.69829559
51321,86.76856107
51322,99.21781972
51323,82.24050387
51324,146.0835346
51325,45.00976857
51326,130.2398581
51327,50.94085583
51328,166.0567039
51329,90.89223534
51330,59.75846456
51331,70.32636911
51332,156.5740956
51333,89.50938909
51334,124.4866551
51335,122.7091183
51336,97.7018881
51337,91.71449114
51338,83.29507753
51339,112.5779695
51340,75.6170621
51341,111.9090432
51342,132.826266
51343,74.11885253
51344,74.3630581
51345,83.74828914
51346,97.86936696
51347,146.8261908
51348,91.42285177
51349,148.6156137
51350,104.6684596
51351,64.0926377
51352,63.46375192
51353,73.22657141
51354,78.7163247
51355,84.12776532
51356,101.3914681
51357,147.7279099
51358,105.2500265
51359,61.52456567
51360,81.72245817
51361,60.24788404
51362,76.79053824
51363,38.5571153
51364,67.04491403
51365,50.02700013
51366,136.691327
51367,140.4207043
51368,251.6836132
51369,141.8712892
51370,62.83153237
51371,52.25893433
51372,69.10216415
51373,89.61788592
51374,67.26972484
51375,109.5029715
51376,202.8457309
51377,115.8372417
51378,88.3017633
51379,75.44143205
51380,91.54024433
51381,131.2304983
51382,72.34571499
51383,37.39366088
51384,154.8724434
51385,92.70793575
51386,90.5297981
51387,63.31537021
51388,111.4099293
51389,67.06265642
51390,189.3514244
51391,94.38356338
51392,82.41000048
51393,109.7822062
51394,16.78542141
51395,128.2420048
51396,87.14994503
51397,70.96154176
51398,87.65090113
51399,47.84538924
51400,165.0927283
51401,80.61693492
51402,94.72843904
51403,67.55568957
51404,100.4606777
51405,96.58586067
51406,110.0773901
51407,86.38652895
51408,78.10886288
51409,185.9180106
51410,208.3461013
51411,127.7996546
51412,84.31114628
51413,36.99897632
51414,152.4457262
51415,170.8023069
51416,69.7966942
51417,131.7883014
51418,66.91524589
51419,54.6708831
51420,75.1407291
51421,118.5574246
51422,104.2287713
51423,0.857330252
51424,85.51649837
51425,66.32500287
51426,52.48298837
51427,83.41240728
51428,77.46354512
51429,119.348732
51430,87.60051602
51431,114.8567096
51432,95.59743649
51433,137.6867854
51434,101.4552481
51435,163.131042
51436,110.7010504
51437,64.98474067
51438,72.94896471
51439,112.9628657
51440,134.1019702
51441,124.6010943
51442,110.6809135
51443,49.38669499
51444,64.90187831
51445,136.4253754
51446,123.6242336
51447,187.5704489
51448,110.796019
51449,98.44442498
51450,146.2924889
51451,67.01431414
51452,175.6225426
51453,68.65369395
51454,112.3834383
51455,87.27646827
51456,85.18146411
51457,116.2036192
51458,81.06312201
51459,48.94428892
51460,60.8702957
51461,90.89498062
51462,107.1878862
51463,76.58656416
51464,45.52062095
51465,142.797582
51466,67.54701039
51467,64.42922023
51468,36.70193333
51469,113.3583657
51470,180.6481271
51471,69.658601
51472,67.36002944
51473,94.15015838
51474,72.46965527
51475,129.1037678
51476,117.7219301
51477,166.1009895
51478,78.22711071
51479,65.90740508
51480,112.4692201
51481,136.5436428
51482,81.06701075
51483,108.4653117
51484,86.20963937
51485,71.71472313
51486,111.1484745
51487,56.28590263
51488,37.56155226
51489,66.9212068
51490,61.87868317
51491,88.97098649
51492,181.9675905
51493,67.76571089
51494,106.5423493
51495,97.32428397
51496,143.4530776
51497,107.3188253
51498,132.0150589
51499,70.05036741
51500,71.39669839
51501,37.66306834
51502,122.342358
51503,109.2053379
51504,91.27199724
51505,73.9657274
51506,30.96509297
51507,134.2625023
51508,138.1977744
51509,108.68382
51510,106.7865349
51511,57.9623041
51512,88.73123333
51513,106.3275158
51514,33.99341691
51515,125.6601308
51516,152.4365643
51517,54.9514878
51518,78.26642628
51519,68.42996468
51520,97.72947612
51521,93.5923143
51522,154.2533506
51523,33.57161371
51524,96.62561522
51525,95.29056927
51526,87.59267037
51527,100.2182286
51528,106.1291466
51529,104.0381235
51530,87.93561982
51531,107.0053111
51532,122.1604005
51533,160.1888395
51534,84.03485925
51535,63.45640747
51536,73.50945709
51537,43.40873021
51538,85.26280428
51539,124.521635
51540,85.87155564
51541,82.54272276
51542,148.1679762
51543,110.521934
51544,105.9286469
51545,76.38066406
51546,116.082153
51547,108.8794628
51548,150.9399632
51549,53.77648322
51550,93.71868426
51551,108.9900414
51552,117.8275469
51553,82.94574071
51554,166.5873795
51555,78.06786143
51556,174.6301337
51557,121.8664664
51558,56.80623997
51559,54.12634273
51560,82.8377971
51561,85.09964739
